,date,dcoilwtico,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
29,2013-01-30,97.98,0.48416666666666686,0.39645833333333336,0.34383333333333327,0.25041666666666806,0.2528571428571428,0.11562500000000009,0.14138888888888937,0.13325000000000067
30,2013-01-31,97.65,0.5075000000000003,0.32624999999999993,0.2876666666666665,0.26194444444444426,0.19357142857142964,0.20281249999999984,0.08638888888888888,0.11250000000000035
31,2013-02-01,97.46,0.007500000000000284,0.29625000000000057,0.19350000000000023,0.18347222222222234,0.17630952380952383,0.12718750000000112,0.14277777777777778,0.04400000000000013
32,2013-02-02,97.04333333333332,-0.13000000000000256,-0.009375000000002132,0.2249999999999986,0.15124999999999864,0.14869047619047496,0.14677083333333218,0.10638888888888884,0.12249999999999908
33,2013-02-03,96.62666666666667,-0.15166666666667084,-0.16375000000000206,-0.060500000000001816,0.14333333333333206,0.09178571428571303,0.0969791666666655,0.10101851851851744,0.0692499999999999
34,2013-02-04,96.21,-0.20833333333333215,-0.1658333333333344,-0.17266666666666666,-0.08513888888888903,0.09309523809523819,0.05427083333333327,0.06305555555555545,0.07008333333333319
35,2013-02-05,96.68,-0.20833333333333215,-0.20833333333333393,-0.17433333333333537,-0.17861111111111208,-0.1027380952380962,0.055416666666666003,0.025092592592591875,0.03591666666666597
36,2013-02-06,96.44,0.013333333333335418,-0.0420833333333297,-0.07533333333333161,-0.06916666666666653,-0.08785714285714212,-0.03281249999999947,0.10000000000000063,0.06825000000000045
37,2013-02-07,95.84,0.057500000000000995,-0.06437500000000096,-0.09316666666666577,-0.11236111111111136,-0.1017857142857156,-0.11406250000000062,-0.06222222222222287,0.06024999999999956
38,2013-02-08,95.71,-0.21000000000000085,-0.05437499999999762,-0.12949999999999945,-0.14263888888888707,-0.1520238095238088,-0.13781250000000034,-0.14472222222222206,-0.09499999999999993
39,2013-02-09,96.14333333333333,-0.182500000000001,-0.1443750000000028,-0.03299999999999983,-0.09916666666666767,-0.11476190476190443,-0.12645833333333378,-0.11666666666666793,-0.12500000000000072
40,2013-02-10,96.57666666666667,0.07583333333333186,-0.04749999999999943,-0.04400000000000119,0.03208333333333435,-0.03392857142857153,-0.05572916666666572,-0.072685185185185,-0.06925000000000062
41,2013-02-11,97.01,0.21666666666666856,0.11104166666666604,0.005333333333334167,-0.0005555555555562345,0.058452380952382095,-0.0026041666666665186,-0.02546296296296191,-0.04374999999999964
42,2013-02-12,97.48,0.21666666666666856,0.21666666666666856,0.13216666666666654,0.040555555555556566,0.030476190476190164,0.0782291666666679,0.021759259259259603,-0.0012499999999988631
43,2013-02-13,97.03,0.225833333333334,0.22354166666666764,0.22216666666666782,0.15083333333333293,0.06964285714285776,0.0571874999999995,0.09666666666666757,0.04400000000000013
44,2013-02-14,97.3,0.004999999999999005,0.055625000000000036,0.08783333333333374,0.10930555555555621,0.06428571428571368,0.004062500000000302,0.0002777777777771304,0.04150000000000063
45,2013-02-15,95.95,-0.045000000000001705,0.08249999999999869,0.10749999999999957,0.12569444444444441,0.13869047619047642,0.09562499999999918,0.038611111111111124,0.03174999999999919
46,2013-02-16,96.135,-0.2699999999999996,-0.30374999999999996,-0.15,-0.09041666666666615,-0.04654761904761833,-0.013645833333332469,-0.03500000000000014,-0.07324999999999945
47,2013-02-17,96.32,-0.291249999999998,-0.08343749999999961,-0.1477499999999999,-0.04562499999999995,-0.009464285714285228,0.018802083333333997,0.040787037037037836,0.0161249999999999
48,2013-02-18,96.505,0.09249999999999758,-0.1953125000000009,-0.04825000000000159,-0.10770833333333485,-0.025892857142858463,0.003281249999999236,0.026990740740740274,0.0459583333333331
49,2013-02-19,96.69,0.09249999999999758,0.09249999999999936,-0.13774999999999976,-0.02479166666666721,-0.07910714285714349,-0.011093750000000568,0.013194444444444287,0.03354166666666671
50,2013-02-20,94.92,0.09250000000000114,0.09249999999999847,0.09249999999999972,-0.09937499999999962,-0.00803571428571459,-0.05765625000000041,0.0004166666666662877,0.02112499999999997
51,2013-02-21,92.79,-0.39624999999999844,-0.27406249999999854,-0.20075000000000073,-0.15187499999999984,-0.28142857142857075,-0.17874999999999996,-0.20388888888888898,-0.1370000000000001
52,2013-02-22,93.12,-0.9749999999999979,-0.5859374999999982,-0.4502499999999984,-0.3597916666666669,-0.29517857142857096,-0.3906249999999991,-0.28722222222222193,-0.2989999999999998
53,2013-02-23,92.99333333333334,-0.4499999999999993,-0.536249999999999,-0.3127499999999991,-0.24520833333333236,-0.19696428571428623,-0.16078124999999988,-0.26055555555555504,-0.18049999999999997
54,2013-02-24,92.86666666666666,0.050833333333333286,-0.3818749999999991,-0.4644999999999989,-0.2902083333333323,-0.23553571428571324,-0.19453125000000027,-0.1626388888888886,-0.25224999999999936
55,2013-02-25,92.74,-0.06333333333333613,0.022291666666664156,-0.31816666666666793,-0.3976388888888896,-0.25779761904761955,-0.21401041666666698,-0.17995370370370503,-0.15270833333333406
56,2013-02-26,92.63,-0.06333333333333613,-0.06333333333333435,0.00516666666666552,-0.27569444444444474,-0.3498809523809524,-0.23348958333333325,-0.19726851851851832,-0.16829166666666745
57,2013-02-27,92.84,-0.059166666666666146,-0.06020833333333542,-0.06083333333333414,-0.004166666666667614,-0.24357142857142883,-0.3125,-0.21319444444444435,-0.18262499999999982
58,2013-02-28,92.03,0.02500000000000213,0.0018750000000018474,-0.011166666666667168,-0.019861111111110812,0.022857142857142878,-0.1899999999999995,-0.2572222222222216,-0.17337499999999934
59,2013-03-01,90.71,-0.14999999999999858,-0.14624999999999932,-0.13049999999999926,-0.1193055555555566,-0.11130952380952408,-0.06250000000000044,-0.2422222222222222,-0.29749999999999976
60,2013-03-02,90.51666666666667,-0.5325000000000024,-0.3093750000000002,-0.27450000000000047,-0.2400000000000002,-0.21476190476190635,-0.1958333333333342,-0.1430555555555565,-0.29675000000000046
61,2013-03-03,90.32333333333332,-0.37833333333333385,-0.35312500000000036,-0.21049999999999897,-0.19791666666666607,-0.17928571428571363,-0.16479166666666734,-0.15351851851851864,-0.11025000000000026
62,2013-03-04,90.13,-0.09666666666666757,-0.30791666666666906,-0.30183333333333523,-0.19152777777777827,-0.1834523809523816,-0.16895833333333377,-0.1572222222222237,-0.14783333333333423
63,2013-03-05,90.88,-0.09666666666666757,-0.09666666666666579,-0.26566666666666733,-0.2676388888888894,-0.17797619047619,-0.17260416666666645,-0.1609259259259256,-0.1511666666666674
64,2013-03-06,90.47,0.139166666666668,0.08020833333333233,0.044833333333333766,-0.11958333333333411,-0.1421428571428578,-0.07937499999999975,-0.08555555555555551,-0.08374999999999985
65,2013-03-07,91.53,0.08500000000000085,-0.019374999999998366,-0.034833333333333626,-0.0451388888888881,-0.17321428571428601,-0.18625000000000025,-0.12555555555555506,-0.1264999999999997
66,2013-03-08,92.01,0.16250000000000142,0.28812500000000085,0.16400000000000148,0.12055555555555546,0.08952380952381032,-0.03937500000000016,-0.06583333333333347,-0.02324999999999946
67,2013-03-09,92.03,0.38500000000000156,0.14562500000000167,0.24950000000000117,0.15250000000000163,0.11690476190476216,0.09020833333333433,-0.024444444444444317,-0.04974999999999987
68,2013-03-10,92.05,0.125,0.2625000000000002,0.09550000000000054,0.19041666666666698,0.11571428571428655,0.0891666666666664,0.06851851851851896,-0.032500000000000286
69,2013-03-11,92.07,0.00999999999999801,0.0962499999999995,0.21199999999999974,0.08125000000000011,0.16464285714285712,0.10250000000000048,0.08037037037036991,0.06266666666666687
70,2013-03-12,92.44,0.00999999999999801,0.00999999999999801,0.07899999999999921,0.1783333333333328,0.07107142857142838,0.14531249999999973,0.09222222222222243,0.07333333333333272
71,2013-03-13,92.47,0.09750000000000014,0.07562499999999961,0.06249999999999929,0.11125000000000007,0.19178571428571445,0.09625000000000039,0.1594444444444447,0.11025000000000063
72,2013-03-14,93.03,0.10000000000000142,0.055625000000000036,0.04649999999999963,0.040416666666666025,0.08535714285714288,0.1590625000000001,0.0777777777777781,0.1365000000000002
73,2013-03-15,93.49,0.14750000000000085,0.17812500000000142,0.1270000000000003,0.10749999999999993,0.09357142857142822,0.1262500000000002,0.18722222222222248,0.11125000000000043
74,2013-03-16,93.56333333333333,0.254999999999999,0.16187499999999932,0.18350000000000008,0.13999999999999937,0.12142857142857062,0.10749999999999904,0.1349999999999996,0.1889999999999997
75,2013-03-17,93.63666666666666,0.13333333333333286,0.17625000000000046,0.11750000000000042,0.14291666666666755,0.11142857142857159,0.0987499999999999,0.08888888888888857,0.11550000000000012
76,2013-03-18,93.71,0.03666666666666529,0.10916666666666419,0.148333333333332,0.10402777777777672,0.1277380952380948,0.10208333333333242,0.09185185185185081,0.08366666666666553
77,2013-03-19,92.44,0.03666666666666529,0.03666666666666707,0.09466666666666583,0.12972222222222207,0.09440476190476181,0.11635416666666698,0.09481481481481463,0.08633333333333297
78,2013-03-20,93.21,-0.2991666666666646,-0.2152083333333339,-0.16483333333333264,-0.08291666666666704,-0.027499999999999858,-0.03874999999999984,-0.004444444444443955,-0.011749999999999972
79,2013-03-21,92.46,-0.125,-0.0006249999999994316,0.006833333333332092,0.011805555555555477,0.05678571428571339,0.08781249999999963,0.0649999999999997,0.08550000000000005
80,2013-03-22,93.41,0.004999999999999005,-0.28249999999999975,-0.15149999999999936,-0.12013888888888975,-0.09773809523809517,-0.04468750000000066,-0.005833333333333555,-0.01700000000000017
81,2013-03-23,93.78999999999999,0.05000000000000071,0.2287499999999998,-0.045999999999999375,0.0237500000000009,0.025595238095237654,0.026979166666666998,0.06027777777777743,0.08475000000000002
82,2013-03-24,94.17,0.3324999999999996,0.0493749999999995,0.192499999999999,-0.03041666666666683,0.027142857142857326,0.028333333333332433,0.029259259259259096,0.058999999999999275
83,2013-03-25,94.55,0.19000000000000128,0.2968750000000018,0.07750000000000128,0.1920833333333339,0.001071428571429627,0.04750000000000121,0.046296296296296426,0.045333333333334024
84,2013-03-26,95.99,0.19000000000000128,0.1899999999999995,0.27550000000000024,0.0962500000000001,0.19178571428571395,0.024687500000000195,0.06333333333333376,0.0606666666666662
85,2013-03-27,96.53,0.4549999999999983,0.3887500000000008,0.3489999999999995,0.3937500000000001,0.22321428571428573,0.2909374999999996,0.131388888888889,0.15550000000000033
86,2013-03-28,97.24,0.495000000000001,0.35250000000000004,0.3200000000000017,0.2983333333333338,0.3439285714285723,0.20093750000000066,0.26361111111111135,0.12275000000000062
87,2013-03-29,97.205,0.3125,0.4706249999999992,0.36149999999999877,0.332916666666667,0.3124999999999995,0.35062499999999996,0.22277777777777766,0.2769999999999996
88,2013-03-30,97.16999999999999,0.1687499999999993,0.18343750000000103,0.33575000000000016,0.2672916666666663,0.2562500000000009,0.24796875000000007,0.2890277777777782,0.1801250000000003
89,2013-03-31,97.13499999999999,-0.017500000000001847,0.12218749999999723,0.14324999999999904,0.27687499999999865,0.22660714285714129,0.22203124999999968,0.2184722222222213,0.25837499999999947
90,2013-04-01,97.1,-0.017500000000001847,-0.01750000000000007,0.09424999999999883,0.1164583333333334,0.23482142857142815,0.1960937499999993,0.19541666666666696,0.1948749999999997
91,2013-04-02,97.23,-0.017499999999998295,-0.01750000000000096,-0.017499999999999717,0.07562499999999932,0.09732142857142888,0.20328124999999986,0.17236111111111066,0.17412500000000045
92,2013-04-03,95.02,0.02375000000000327,0.013437500000002878,0.007250000000000511,0.0031250000000013025,0.08000000000000032,0.09843750000000107,0.1925000000000006,0.16575000000000023
93,2013-04-04,93.26,-0.5199999999999996,-0.40468749999999964,-0.3272499999999994,-0.27562500000000095,-0.23875000000000007,-0.14125000000000076,-0.10027777777777776,0.004249999999999687
94,2013-04-05,92.76,-0.9924999999999997,-0.5818749999999975,-0.47724999999999795,-0.400624999999998,-0.3458928571428567,-0.30484374999999897,-0.21083333333333304,-0.1669999999999991
95,2013-04-06,92.96000000000001,-0.5649999999999977,-0.7281250000000004,-0.45249999999999846,-0.3868749999999987,-0.3341071428571415,-0.2945312499999999,-0.2637499999999993,-0.18324999999999997
96,2013-04-07,93.16,-0.07499999999999929,-0.35499999999999776,-0.5274999999999999,-0.3312499999999983,-0.2923214285714271,-0.2579687499999985,-0.23124999999999968,-0.2098749999999992
97,2013-04-08,93.36,0.09999999999999787,-0.031250000000001776,-0.26400000000000007,-0.4229166666666681,-0.269642857142857,-0.2432812499999999,-0.21819444444444416,-0.19812500000000063
98,2013-04-09,94.18,0.09999999999999787,0.09999999999999964,-0.005000000000000426,-0.20333333333333256,-0.3482142857142862,-0.2234374999999993,-0.20513888888888823,-0.18637499999999924
99,2013-04-10,94.59,0.25500000000000256,0.2162499999999996,0.19300000000000067,0.09000000000000045,-0.09357142857142721,-0.23406249999999984,-0.13583333333333217,-0.12812499999999893
100,2013-04-11,93.44,0.307500000000001,0.21687500000000082,0.1934999999999988,0.1779166666666665,0.09178571428571404,-0.06906249999999936,-0.19666666666666702,-0.11199999999999939
101,2013-04-12,91.23,-0.18500000000000227,-0.010625000000000107,-0.019500000000000028,0.0004166666666651035,0.014642857142856514,-0.04031250000000064,-0.16861111111111093,-0.27350000000000063
102,2013-04-13,90.40333333333334,-0.8399999999999999,-0.4812500000000002,-0.28249999999999886,-0.24458333333333235,-0.1953571428571433,-0.1584374999999998,-0.18805555555555545,-0.28874999999999923
103,2013-04-14,89.57666666666667,-0.7591666666666654,-0.6468750000000005,-0.39850000000000063,-0.24666666666666615,-0.2192857142857138,-0.17937500000000073,-0.14833333333333343,-0.17600000000000016
104,2013-04-15,88.75,-0.413333333333334,-0.6727083333333326,-0.6001666666666672,-0.4009722222222229,-0.27047619047619015,-0.24354166666666632,-0.2053703703703711,-0.17483333333333348
105,2013-04-16,88.73,-0.413333333333334,-0.413333333333334,-0.6208333333333329,-0.5690277777777784,-0.4027380952380959,-0.2883333333333331,-0.2624074074074072,-0.22616666666666738
106,2013-04-17,86.65,-0.211666666666666,-0.262083333333333,-0.2923333333333332,-0.4854166666666657,-0.46035714285714285,-0.32843750000000016,-0.23499999999999943,-0.21699999999999947
107,2013-04-18,87.83,-0.5249999999999986,-0.5474999999999994,-0.5206666666666664,-0.5027777777777777,-0.6382142857142848,-0.5971875,-0.4647222222222223,-0.36699999999999944
108,2013-04-19,88.04,-0.22500000000000142,-0.042500000000000426,-0.15700000000000075,-0.19972222222222294,-0.23023809523809596,-0.3828125,-0.37472222222222284,-0.2777500000000007
109,2013-04-20,88.29666666666667,0.34750000000000014,-0.2031249999999991,-0.06149999999999878,-0.1537499999999993,-0.19083333333333283,-0.21864583333333298,-0.3555555555555547,-0.3509999999999998
110,2013-04-21,88.55333333333334,0.11666666666666714,0.2956249999999985,-0.1345000000000006,-0.02791666666666674,-0.11178571428571463,-0.14947916666666705,-0.1787962962962967,-0.3059999999999999
111,2013-04-22,88.81,0.12833333333333385,0.1195833333333356,0.262166666666667,-0.09069444444444368,-0.005595238095237066,-0.08177083333333268,-0.11861111111111061,-0.14808333333333296
112,2013-04-23,89.21,0.12833333333333385,0.12833333333333208,0.12133333333333382,0.23986111111111028,-0.05940476190476218,0.01114583333333341,-0.058425925925926075,-0.09391666666666687
113,2013-04-24,91.07,0.16416666666666302,0.1552083333333325,0.14983333333333135,0.14041666666666627,0.23928571428571285,-0.022500000000000853,0.036111111111110636,-0.029000000000000626
114,2013-04-25,93.27,0.5649999999999977,0.4468749999999977,0.3831666666666663,0.3406944444444431,0.30535714285714277,0.37124999999999897,0.12388888888888833,0.16199999999999976
115,2013-04-26,92.63,1.0150000000000006,0.7199999999999989,0.5944999999999986,0.5168055555555556,0.46130952380952295,0.4153125000000002,0.461666666666666,0.2299999999999997
116,2013-04-27,93.11666666666666,0.39000000000000057,0.5037500000000001,0.3699999999999989,0.32374999999999865,0.2958333333333333,0.27489583333333245,0.2547222222222223,0.3124999999999993
117,2013-04-28,93.60333333333334,-0.038333333333333997,0.42375000000000007,0.5079999999999998,0.39583333333333215,0.35249999999999865,0.32447916666666643,0.3026851851851842,0.2817499999999999
118,2013-04-29,94.09,0.24333333333333584,0.03208333333333524,0.38766666666666866,0.46388888888889035,0.3740476190476194,0.3388541666666667,0.31546296296296383,0.2967500000000001
119,2013-04-30,93.22,0.24333333333333584,0.24333333333333407,0.07433333333333395,0.363611111111112,0.432380952380953,0.3577083333333331,0.3282407407407402,0.3082500000000003
120,2013-05-01,90.74,-0.09583333333333499,-0.011041666666665506,0.039833333333333346,-0.06708333333333331,0.20107142857142893,0.28156250000000016,0.2319444444444439,0.21799999999999925
121,2013-05-02,93.7,-0.8375000000000021,-0.4825000000000017,-0.33733333333333276,-0.24055555555555586,-0.29214285714285737,-0.02937499999999993,0.06777777777777771,0.04449999999999932
122,2013-05-03,95.25,0.120000000000001,0.08187500000000014,0.18200000000000002,0.19222222222222385,0.19952380952381027,0.09937500000000066,0.2894444444444453,0.34500000000000064
123,2013-05-04,95.43333333333334,1.1275000000000013,0.19562499999999972,0.1499999999999993,0.22208333333333266,0.2251190476190484,0.22739583333333346,0.1352777777777779,0.30275000000000035
124,2013-05-05,95.61666666666666,0.43333333333333357,0.7831250000000018,0.10650000000000048,0.08333333333333333,0.15464285714285708,0.16572916666666782,0.17435185185185237,0.09675000000000047
125,2013-05-06,95.8,0.09166666666666501,0.34791666666666465,0.644833333333333,0.10402777777777672,0.08452380952380827,0.14677083333333218,0.15750000000000006,0.16608333333333292
126,2013-05-07,95.28,0.09166666666666501,0.09166666666666679,0.29666666666666613,0.5526388888888896,0.10226190476190464,0.08541666666666625,0.14064814814814774,0.15091666666666725
127,2013-05-08,96.24,-0.08416666666666472,-0.04020833333333407,-0.013833333333332832,0.17458333333333323,0.4114285714285723,0.03500000000000014,0.027499999999999858,0.08299999999999982
128,2013-05-09,96.09,0.10999999999999943,0.14937500000000004,0.13783333333333161,0.13013888888888836,0.2710714285714277,0.46625000000000005,0.12555555555555506,0.1097499999999993
129,2013-05-10,95.81,0.20250000000000057,-0.005624999999998437,0.04900000000000162,0.056111111111111,0.06119047619047687,0.1931250000000002,0.3752777777777787,0.07775000000000035
130,2013-05-11,95.46000000000001,-0.10749999999999815,0.10874999999999968,-0.03899999999999935,0.012083333333334187,0.02345238095238043,0.03197916666666689,0.15249999999999986,0.32050000000000056
131,2013-05-12,95.11,-0.15749999999999886,-0.12874999999999748,0.048500000000000654,-0.06458333333333204,-0.017142857142855763,-0.003541666666666554,0.007037037037037742,0.11800000000000033
132,2013-05-13,94.76,-0.1750000000000007,-0.1618750000000011,-0.13799999999999954,0.011249999999999242,-0.08035714285714286,-0.03687499999999977,-0.02259259259259336,-0.011166666666666814
133,2013-05-14,93.96,-0.1750000000000007,-0.17499999999999893,-0.1644999999999996,-0.14416666666666522,-0.015357142857142594,-0.0921874999999992,-0.05222222222222131,-0.037833333333333385
134,2013-05-15,93.95,-0.2875000000000014,-0.259375000000003,-0.24250000000000113,-0.22250000000000134,-0.19678571428571448,-0.07750000000000101,-0.13888888888888928,-0.09825000000000017
135,2013-05-16,94.85,-0.20250000000000057,-0.16749999999999865,-0.16900000000000048,-0.16999999999999935,-0.16321428571428548,-0.14812499999999895,-0.04749999999999983,-0.10574999999999939
136,2013-05-17,95.72,0.22250000000000014,0.017499999999997407,0.0014999999999993463,-0.027916666666668515,-0.0489285714285721,-0.05812500000000087,-0.05638888888888892,0.02499999999999929
137,2013-05-18,95.91,0.442499999999999,0.2737500000000015,0.09949999999999903,0.07250000000000038,0.03714285714285635,0.010625000000000107,-0.0041666666666668245,-0.007999999999999475
138,2013-05-19,96.10000000000001,0.26500000000000057,0.31312499999999854,0.20400000000000063,0.07041666666666539,0.051428571428571344,0.023124999999998952,0.0011111111111108901,-0.011250000000000426
139,2013-05-20,96.29,0.09500000000000242,0.2225000000000028,0.26950000000000074,0.18583333333333543,0.07392857142857169,0.05687500000000112,0.03111111111111124,0.010500000000000754
140,2013-05-21,95.55,0.09500000000000242,0.09500000000000064,0.1970000000000013,0.2404166666666665,0.17285714285714399,0.07656249999999964,0.06111111111111159,0.037499999999999645
141,2013-05-22,93.98,-0.13750000000000284,-0.07937499999999975,-0.04450000000000074,0.06375000000000004,0.11999999999999897,0.07593750000000021,0.0011111111111101006,-0.005250000000000199
142,2013-05-23,94.12,-0.5775000000000006,-0.3512500000000003,-0.26199999999999835,-0.20249999999999937,-0.08714285714285605,-0.019062499999999982,-0.04277777777777677,-0.09825000000000017
143,2013-05-24,93.84,-0.35749999999999815,-0.30875000000000075,-0.1815000000000005,-0.1354166666666655,-0.10249999999999966,-0.0140624999999992,0.038333333333333205,0.011250000000000782
144,2013-05-25,94.0425,-0.03500000000000014,-0.32937499999999886,-0.2960000000000008,-0.1920833333333339,-0.1510714285714277,-0.12031249999999982,-0.039722222222221625,0.009999999999999787
145,2013-05-26,94.245,-0.019375000000000142,0.02921875000000007,-0.21912499999999896,-0.20968750000000055,-0.13294642857142897,-0.10445312499999915,-0.08229166666666643,-0.01356249999999939
146,2013-05-27,94.4475,0.10125000000000028,0.010781249999999964,0.043625000000000115,-0.16572916666666573,-0.16526785714285758,-0.1036718750000003,-0.08159722222222143,-0.06393749999999976
147,2013-05-28,94.65,0.10125000000000028,0.10125000000000028,0.02887500000000003,0.053229166666666806,-0.12758928571428488,-0.13195312500000034,-0.08090277777777802,-0.06331249999999926
148,2013-05-29,93.13,0.10125000000000028,0.10125000000000028,0.10125000000000028,0.04093750000000007,0.06008928571428588,-0.09898437499999924,-0.10604166666666694,-0.06268750000000019
149,2013-05-30,93.57,-0.3293750000000024,-0.22171875000000174,-0.15712500000000135,-0.11406250000000107,-0.13500000000000106,-0.09625000000000083,-0.22027777777777796,-0.21450000000000102
150,2013-05-31,91.93,-0.2700000000000031,-0.0695312500000016,-0.035375000000001225,-0.012604166666667638,0.003660714285713494,-0.029375000000000817,-0.006666666666667314,-0.12725000000000009
151,2013-06-01,92.42333333333333,-0.29999999999999716,-0.5374999999999996,-0.3236249999999991,-0.2528124999999992,-0.20223214285714214,-0.16429687499999934,-0.17499999999999952,-0.1399999999999995
152,2013-06-02,92.91666666666667,-0.2866666666666653,-0.03000000000000025,-0.27400000000000163,-0.13968750000000085,-0.10526785714285783,-0.07945312500000057,-0.059375000000000476,-0.07950000000000053
153,2013-06-03,93.41,0.24666666666666615,-0.15333333333333066,0.02533333333333445,-0.18722222222222248,-0.08449404761904741,-0.06127604166666645,-0.04321759259259236,-0.0287708333333331
154,2013-06-04,93.36,0.24666666666666615,0.24666666666666437,-0.07333333333333272,0.06222222222222188,-0.12523809523809654,-0.0430989583333341,-0.02706018518518584,-0.014229166666667226
155,2013-06-05,93.66,0.11083333333333201,0.14479166666666732,0.16516666666666566,-0.08791666666666546,0.030357142857143162,-0.12968750000000062,-0.056180555555555775,-0.04043750000000017
156,2013-06-06,94.71,0.0625,0.1424999999999983,0.16333333333333327,0.17722222222222092,-0.0414285714285708,0.05624999999999991,-0.08888888888888975,-0.026812500000000482
157,2013-06-07,96.11,0.3374999999999986,0.22499999999999964,0.25649999999999834,0.2548611111111108,0.25369047619047486,0.05281250000000037,0.12916666666666643,-0.008750000000000924
158,2013-06-08,96.01333333333334,0.6125000000000007,0.4500000000000002,0.3375000000000007,0.3449999999999995,0.33095238095238144,0.32041666666666613,0.13444444444444534,0.19500000000000028
